Time,ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_0::Des Latent Heat Load [W],ZONE_0::Des Latent Cool Load [W],ZONE_0::Des Latent Heat Mass Flow [kg/s],ZONE_0::Des Latent Cool Mass Flow [kg/s],ZONE_0::Des Heat Load No DOAS [W],ZONE_0::Des Sens Cool Load No DOAS [W],ZONE_0::Des Latent Heat Load No DOAS [W],ZONE_0::Des Latent Cool Load No DOAS [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_1::Des Latent Heat Load [W],ZONE_1::Des Latent Cool Load [W],ZONE_1::Des Latent Heat Mass Flow [kg/s],ZONE_1::Des Latent Cool Mass Flow [kg/s],ZONE_1::Des Heat Load No DOAS [W],ZONE_1::Des Sens Cool Load No DOAS [W],ZONE_1::Des Latent Heat Load No DOAS [W],ZONE_1::Des Latent Cool Load No DOAS [W],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_1:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_1:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_2::Des Latent Heat Load [W],ZONE_2::Des Latent Cool Load [W],ZONE_2::Des Latent Heat Mass Flow [kg/s],ZONE_2::Des Latent Cool Mass Flow [kg/s],ZONE_2::Des Heat Load No DOAS [W],ZONE_2::Des Sens Cool Load No DOAS [W],ZONE_2::Des Latent Heat Load No DOAS [W],ZONE_2::Des Latent Cool Load No DOAS [W],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_2:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_2:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_3::Des Latent Heat Load [W],ZONE_3::Des Latent Cool Load [W],ZONE_3::Des Latent Heat Mass Flow [kg/s],ZONE_3::Des Latent Cool Mass Flow [kg/s],ZONE_3::Des Heat Load No DOAS [W],ZONE_3::Des Sens Cool Load No DOAS [W],ZONE_3::Des Latent Heat Load No DOAS [W],ZONE_3::Des Latent Cool Load No DOAS [W],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_3:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_3:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_4::Des Latent Heat Load [W],ZONE_4::Des Latent Cool Load [W],ZONE_4::Des Latent Heat Mass Flow [kg/s],ZONE_4::Des Latent Cool Mass Flow [kg/s],ZONE_4::Des Heat Load No DOAS [W],ZONE_4::Des Sens Cool Load No DOAS [W],ZONE_4::Des Latent Heat Load No DOAS [W],ZONE_4::Des Latent Cool Load No DOAS [W],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_4:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_4:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%]
15:45:00,4.126182E+01,5.217219E+02,3.705507E-03,6.385011E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899976E+01,1.835651E+01,2.599842E+01,4.226561E+01,2.044563E+02,2.260766E+02,1.835998E-02,2.766775E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899905E+01,2.240583E+01,2.599854E+01,4.413217E+01,3.750416E+01,7.048126E+01,3.367930E-03,8.625723E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.070993E+01,2.599872E+01,4.379818E+01,2.807284E+01,5.392481E+01,2.520983E-03,6.599432E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899936E+01,2.081783E+01,2.599879E+01,4.358225E+01,1.139565E+02,7.829625E+02,1.023370E-02,9.582221E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899961E+01,1.914521E+01,2.599838E+01,4.255332E+01
16:00:00,4.485771E+01,5.158907E+02,4.028428E-03,6.313666E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899971E+01,1.825730E+01,2.599854E+01,4.189624E+01,2.043475E+02,2.238870E+02,1.835018E-02,2.739984E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899904E+01,2.240713E+01,2.599861E+01,4.369048E+01,3.715079E+01,7.126485E+01,3.336196E-03,8.721487E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.069443E+01,2.599882E+01,4.354424E+01,2.780972E+01,5.449204E+01,2.497354E-03,6.668751E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899936E+01,2.080232E+01,2.599889E+01,4.334637E+01,1.192458E+02,7.737974E+02,1.070868E-02,9.470084E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899957E+01,1.908252E+01,2.599848E+01,4.217081E+01
16:15:00,4.363253E+01,5.177182E+02,3.918393E-03,6.335991E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899965E+01,1.824775E+01,2.599874E+01,4.145776E+01,1.983620E+02,2.286958E+02,1.781269E-02,2.798820E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899904E+01,2.243340E+01,2.599875E+01,4.310674E+01,3.473477E+01,7.344878E+01,3.119234E-03,8.988633E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.070080E+01,2.599888E+01,4.338245E+01,2.606000E+01,5.606894E+01,2.340226E-03,6.861638E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.080862E+01,2.599894E+01,4.319961E+01,1.156906E+02,7.778290E+02,1.038939E-02,9.519366E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899952E+01,1.909361E+01,2.599868E+01,4.170524E+01
16:30:00,4.569755E+01,5.198909E+02,4.103843E-03,6.362485E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899978E+01,1.826430E+01,2.599892E+01,4.110591E+01,1.931934E+02,2.345406E+02,1.734858E-02,2.870325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899915E+01,2.246733E+01,2.599881E+01,4.253849E+01,3.247504E+01,7.502589E+01,2.916316E-03,9.181568E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899952E+01,2.069171E+01,2.599884E+01,4.330262E+01,2.442294E+01,5.720879E+01,2.193222E-03,7.001078E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899951E+01,2.080079E+01,2.599891E+01,4.313319E+01,1.169467E+02,7.827044E+02,1.050220E-02,9.578894E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899965E+01,1.912340E+01,2.599885E+01,4.131603E+01
16:45:00,4.774409E+01,5.225503E+02,4.287624E-03,6.394893E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899970E+01,1.832990E+01,2.599912E+01,4.083864E+01,1.885576E+02,2.414272E+02,1.693232E-02,2.954562E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899915E+01,2.250344E+01,2.599898E+01,4.203625E+01,3.037974E+01,7.599420E+01,2.728163E-03,9.300022E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899952E+01,2.067501E+01,2.599889E+01,4.327723E+01,2.290374E+01,5.791021E+01,2.056802E-03,7.086884E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899951E+01,2.078583E+01,2.599894E+01,4.311778E+01,1.152938E+02,7.886361E+02,1.035376E-02,9.651283E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899959E+01,1.918823E+01,2.599905E+01,4.101126E+01
17:00:00,4.341099E+01,5.257239E+02,3.898489E-03,6.433586E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899966E+01,1.843756E+01,2.599928E+01,4.060895E+01,1.814684E+02,2.508356E+02,1.629576E-02,3.069652E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899914E+01,2.253977E+01,2.599915E+01,4.158946E+01,2.844689E+01,7.635200E+01,2.554599E-03,9.343783E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899951E+01,2.066185E+01,2.599892E+01,4.328117E+01,2.150150E+01,5.817165E+01,1.930885E-03,7.118861E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899950E+01,2.077412E+01,2.599897E+01,4.312760E+01,1.023728E+02,7.956495E+02,9.193419E-03,9.736894E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899959E+01,1.926041E+01,2.599922E+01,4.074924E+01
17:15:00,3.478005E+01,5.221546E+02,3.123398E-03,6.389772E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899976E+01,1.849218E+01,2.599941E+01,4.038289E+01,1.713314E+02,2.552745E+02,1.538552E-02,3.123922E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899919E+01,2.255147E+01,2.599928E+01,4.116759E+01,2.807204E+01,7.582423E+01,2.520944E-03,9.279179E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899950E+01,2.065699E+01,2.599894E+01,4.329771E+01,2.122239E+01,5.779485E+01,1.905825E-03,7.072739E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899950E+01,2.077015E+01,2.599899E+01,4.314661E+01,8.374666E+01,7.914293E+02,7.520746E-03,9.685040E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899971E+01,1.926245E+01,2.599937E+01,4.049599E+01
17:30:00,2.284537E+01,5.199218E+02,2.051606E-03,6.362325E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.900283E+01,1.842075E+01,2.599954E+01,4.030431E+01,1.559323E+02,2.594083E+02,1.400273E-02,3.174450E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899935E+01,2.252101E+01,2.599941E+01,4.092874E+01,2.767181E+01,7.599786E+01,2.485004E-03,9.300411E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.068852E+01,2.599890E+01,4.332442E+01,2.092499E+01,5.792387E+01,1.879119E-03,7.088517E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.080245E+01,2.599895E+01,4.317473E+01,5.464495E+01,7.891333E+02,4.907302E-03,9.656745E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899992E+01,1.916129E+01,2.599950E+01,4.039681E+01
17:45:00,9.325880E+00,5.180398E+02,8.374999E-04,6.339201E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.905208E+01,1.823368E+01,2.599959E+01,4.034078E+01,1.382312E+02,2.618031E+02,1.241324E-02,3.203705E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899944E+01,2.243028E+01,2.599950E+01,4.085771E+01,2.724080E+01,7.687484E+01,2.446299E-03,9.407736E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.073385E+01,2.599888E+01,4.330301E+01,2.060589E+01,5.856004E+01,1.850465E-03,7.166373E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.084827E+01,2.599893E+01,4.315483E+01,2.608169E+01,7.872321E+02,2.342228E-03,9.633328E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.900671E+01,1.896079E+01,2.599956E+01,4.042139E+01
18:00:00,0.000000E+00,5.164686E+02,0.000000E+00,6.319914E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.910111E+01,1.803762E+01,2.599958E+01,4.042766E+01,1.230736E+02,2.621461E+02,1.105217E-02,3.207863E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899946E+01,2.230395E+01,2.599954E+01,4.089289E+01,2.678062E+01,7.845673E+01,2.404975E-03,9.601340E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.077405E+01,2.599886E+01,4.321191E+01,2.026582E+01,5.970476E+01,1.819927E-03,7.306473E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.088853E+01,2.599892E+01,4.306613E+01,5.627772E+00,7.856511E+02,5.053980E-04,9.613881E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.902469E+01,1.871997E+01,2.599956E+01,4.050472E+01
18:15:00,0.000000E+00,5.135995E+02,0.000000E+00,6.284779E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.911002E+01,1.789881E+01,2.599954E+01,4.052598E+01,1.173141E+02,2.605947E+02,1.053503E-02,3.188853E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899944E+01,2.218117E+01,2.599954E+01,4.097944E+01,2.698771E+01,7.920913E+01,2.423575E-03,9.693437E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.080261E+01,2.599887E+01,4.306089E+01,2.040655E+01,6.025126E+01,1.832566E-03,7.373366E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.091676E+01,2.599893E+01,4.291891E+01,0.000000E+00,7.817106E+02,0.000000E+00,9.565615E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.902976E+01,1.850539E+01,2.599952E+01,4.060535E+01
18:30:00,0.000000E+00,5.087282E+02,0.000000E+00,6.225179E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.909299E+01,1.779376E+01,2.599949E+01,4.056652E+01,1.164303E+02,2.594635E+02,1.045569E-02,3.175000E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899942E+01,2.207146E+01,2.599951E+01,4.102498E+01,2.722692E+01,7.955240E+01,2.445057E-03,9.735437E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.081264E+01,2.599892E+01,4.295924E+01,2.057039E+01,6.050236E+01,1.847280E-03,7.404089E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.092615E+01,2.599898E+01,4.282151E+01,0.000000E+00,7.746859E+02,0.000000E+00,9.479660E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.901970E+01,1.832086E+01,2.599948E+01,4.065003E+01
18:45:00,0.000000E+00,5.029724E+02,0.000000E+00,6.154768E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.907404E+01,1.768685E+01,2.599947E+01,4.053954E+01,1.175626E+02,2.590921E+02,1.055736E-02,3.170457E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899941E+01,2.197256E+01,2.599949E+01,4.099681E+01,2.749566E+01,7.948660E+01,2.469190E-03,9.727359E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899954E+01,2.080337E+01,2.599896E+01,4.295026E+01,2.075564E+01,6.045820E+01,1.863915E-03,7.398665E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899953E+01,2.091607E+01,2.599901E+01,4.281584E+01,1.268756E+00,7.662830E+02,1.139924E-04,9.376865E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.900480E+01,1.814771E+01,2.599946E+01,4.062538E+01
19:00:00,0.000000E+00,4.965112E+02,0.000000E+00,6.075721E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.906102E+01,1.756578E+01,2.599949E+01,4.046872E+01,1.187320E+02,2.579149E+02,1.066235E-02,3.156057E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899939E+01,2.188061E+01,2.599950E+01,4.091147E+01,2.779434E+01,7.901203E+01,2.496012E-03,9.669249E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899953E+01,2.077769E+01,2.599897E+01,4.302063E+01,2.096251E+01,6.011903E+01,1.882493E-03,7.357135E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899953E+01,2.088949E+01,2.599902E+01,4.288760E+01,3.221262E+00,7.567756E+02,2.893402E-04,9.260550E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899998E+01,1.797610E+01,2.599947E+01,4.055338E+01
19:15:00,0.000000E+00,5.001115E+02,0.000000E+00,6.119779E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.905083E+01,1.743415E+01,2.599953E+01,4.037829E+01,1.194842E+02,2.555206E+02,1.072989E-02,3.126758E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899937E+01,2.179314E+01,2.599953E+01,4.079539E+01,2.798274E+01,7.830823E+01,2.512929E-03,9.583094E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899953E+01,2.073927E+01,2.599896E+01,4.314071E+01,2.108980E+01,5.961447E+01,1.893923E-03,7.295370E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899952E+01,2.085016E+01,2.599901E+01,4.300684E+01,5.233121E+00,7.665765E+02,4.700180E-04,9.380486E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899997E+01,1.781195E+01,2.599951E+01,4.045849E+01
19:30:00,0.000000E+00,5.120324E+02,0.000000E+00,6.265642E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.904522E+01,1.730243E+01,2.599955E+01,4.022617E+01,1.198188E+02,2.643810E+02,1.075992E-02,3.235172E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899936E+01,2.171511E+01,2.599958E+01,4.062074E+01,2.806047E+01,7.737399E+01,2.519909E-03,9.468758E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899952E+01,2.069763E+01,2.599895E+01,4.330931E+01,2.113728E+01,5.894366E+01,1.898186E-03,7.213275E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899952E+01,2.080771E+01,2.599899E+01,4.317220E+01,7.480071E+00,7.890070E+02,6.718084E-04,9.654952E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899997E+01,1.766389E+01,2.599952E+01,4.029530E+01
19:45:00,0.000000E+00,5.264941E+02,0.000000E+00,6.442581E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.904234E+01,1.717976E+01,2.599961E+01,4.001586E+01,1.197299E+02,2.757768E+02,1.075192E-02,3.374611E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899936E+01,2.164852E+01,2.599958E+01,4.035550E+01,2.802748E+01,7.620877E+01,2.516946E-03,9.326176E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899952E+01,2.065792E+01,2.599892E+01,4.351774E+01,2.110490E+01,5.810618E+01,1.895277E-03,7.110799E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899952E+01,2.076732E+01,2.599896E+01,4.337512E+01,8.577244E+00,8.151997E+02,7.702913E-04,9.975430E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.899996E+01,1.753444E+01,2.599958E+01,4.007015E+01
